simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
48.2086,249,339,1,1.98664,0.0877147,2.30259,0,ExactBaseline
48.2186,350,144,3,4.68168,0.69855,2.30259,0,ExactBaseline
48.2344,152,424,3,4.31214,0.688586,2.30259,0,ExactBaseline
48.4214,275,191,1,1.68069,0.129137,2.30259,0,ExactBaseline
48.4315,63,486,3,4.32794,0.918779,2.30259,0,ExactBaseline
48.4482,99,559,1,1.8074,0.161295,2.30259,0,ExactBaseline
48.5388,58,232,1,1.71658,0.118521,2.30259,0,ExactBaseline
48.7072,405,563,1,16.9393,0.100184,2.30259,0,ExactBaseline
48.7349,43,406,2,2.98277,0.213054,2.30259,0,ExactBaseline
48.8112,272,359,1,1.80861,0.11025,2.30259,0,ExactBaseline
49.0081,257,116,1,1.70475,0.159975,2.30259,0,ExactBaseline
49.0136,137,189,1,2.25383,0.174179,2.30259,0,ExactBaseline
49.1095,278,129,3,14.715,0.907284,2.30259,0,ExactBaseline
49.1159,431,516,1,1.92507,0.346088,2.30259,0,ExactBaseline
49.135,239,259,2,2.74348,0.379011,2.30259,0,ExactBaseline
49.3231,395,113,1,1.84624,0.0894158,2.30259,0,ExactBaseline
49.4207,217,395,2,3.10885,0.274061,2.30259,0,ExactBaseline
49.5128,115,216,2,3.22718,0.434193,2.30259,0,ExactBaseline
49.5445,273,58,1,1.68096,0.0866494,2.30259,0,ExactBaseline
49.6476,191,403,2,3.04526,0.257249,2.30259,0,ExactBaseline
49.8185,56,481,1,1.67979,0.240678,2.30259,0,ExactBaseline
49.8428,514,316,3,4.2946,1.05932,2.30259,0,ExactBaseline
