simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
60.8355,9,192,5,6.80471,0.593528,2.30259,0,LagrangianGreedy
61.2167,147,429,3,4.30712,0.464152,2.30259,0,LagrangianGreedy
61.4163,247,298,2,3.00809,0.382468,2.30259,0,LagrangianGreedy
61.5392,124,165,3,4.3014,0.669824,2.30259,0,LagrangianGreedy
61.6257,423,40,1,1.7914,0.0846482,2.30259,0,LagrangianGreedy
61.7346,184,458,3,4.28394,0.614086,2.30259,0,LagrangianGreedy
61.7393,365,6,2,3.00006,0.143327,2.30259,0,LagrangianGreedy
61.8147,531,128,3,4.42609,0.297504,2.30259,0,LagrangianGreedy
62.3153,558,399,3,4.05352,0.796214,2.30259,0,LagrangianGreedy
62.3314,400,573,3,4.70858,0.401545,2.30259,0,LagrangianGreedy
62.3493,37,630,4,5.14338,0.557481,2.30259,0,LagrangianGreedy
62.5089,6,625,3,4.56456,0.223634,2.30259,0,LagrangianGreedy
62.538,560,442,3,4.29554,0.753535,2.30259,0,LagrangianGreedy
62.8206,590,160,3,4.30628,0.919812,2.30259,0,LagrangianGreedy
62.8487,612,23,1,1.98218,0.0542282,2.30259,0,LagrangianGreedy
63.1347,361,50,3,4.32877,0.391742,2.30259,0,LagrangianGreedy
63.1437,12,430,3,4.29705,0.404487,2.30259,0,LagrangianGreedy
63.2463,52,330,3,4.03396,0.64506,2.30259,0,LagrangianGreedy
63.3216,336,525,3,3.64528,0.722325,2.30259,0,LagrangianGreedy
63.614,657,551,3,4.14326,0.308216,2.30259,0,LagrangianGreedy
63.7345,427,488,3,4.23633,0.311543,2.30259,0,LagrangianGreedy
63.7438,27,144,3,3.97206,0.655204,2.30259,0,LagrangianGreedy
63.8402,508,375,3,4.44139,0.542658,2.30259,0,LagrangianGreedy
64.2175,190,333,1,1.97525,0.0990018,2.30259,0,LagrangianGreedy
64.2325,232,318,3,4.18296,0.335414,2.30259,0,LagrangianGreedy
64.2435,653,328,3,3.88252,0.477079,2.30259,0,LagrangianGreedy
64.3309,23,672,4,6.34605,0.421972,2.30259,0,LagrangianGreedy
64.3396,665,239,3,4.29985,0.706705,2.30259,0,LagrangianGreedy
64.4168,571,315,3,4.86004,0.512366,2.30259,0,LagrangianGreedy
64.6423,163,274,3,4.47907,0.429374,2.30259,0,LagrangianGreedy
64.928,605,516,3,4.45324,0.827283,2.30259,0,LagrangianGreedy
65.1427,216,17,1,1.94113,0.0789039,2.30259,0,LagrangianGreedy
65.2279,183,605,3,4.29264,0.273784,2.30259,0,LagrangianGreedy
65.3155,49,310,3,3.91198,0.524409,2.30259,0,LagrangianGreedy
65.6206,494,260,3,5.36285,0.56187,2.30259,0,LagrangianGreedy
65.6333,414,243,1,1.78191,0.085655,2.30259,0,LagrangianGreedy
